BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Reporting Compliance Status,First Emissions Compliance Year (Projected)
102896,604434000.0,FARRAGUT COURT CONDO TR,125 farragut rd,boston,2127.0,125 145 farragut rd,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102897,604434000.0,FARRAGUT COURT CONDO TR,135 farragut rd,boston,2127.0,125 145 farragut rd,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102898,604434000.0,FARRAGUT COURT CONDO TR,145 farragut rd,boston,2127.0,125 145 farragut rd,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102899,604434000.0,FARRAGUT COURT CONDO TR,1-17 twomey ct,boston,2127.0,125 145 farragut rd,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102912,504252000.0,FENS DRIVE CONDO TR,61 park dr,boston,2215.0,61 park dr,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102924,504174000.0,FENWAY STUDIOS INC,30 ipswich st,boston,2215.0,30 ipswich st,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102944,2201749000.0,FIFTEEN NORTH BEACON ST COND CONDO TR,15 n beacon st,boston,2134.0,15 n beacon st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102946,2102108000.0,FIFTEEN-19 COLLISTON,15-19 colliston rd,boston,2135.0,15 19 colliston rd,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102947,900400050.0,FIFTEEN97 WASHINGTON STREET CONDOMINIUM TRUST,2-14 cumston st,boston,2118.0,1595 1631 washington st,boston,2118.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102948,900400050.0,FIFTEEN97 WASHINGTON STREET CONDOMINIUM TRUST,1595-1631 washington st,boston,2118.0,1595 1631 washington st,boston,2118.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102957,501278000.0,FIFTY COMMONWEALTH CONDO TR,50 commonwealth ave,boston,2116.0,52 commonwealth av,boston,2116.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102968,501358000.0,FIRST BAPTIST CHURCH,110 commonwealth ave,boston,2116.0,commonwealth av,boston,2116.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,A reassessment request of building size has been made with the Boston Assessing Department. BERDO coverage is dependent upon the outcome of this reassessment request. ,not submitted,
102969,1901937000.0,FIRST BAPTIST CHURCH JAMAICA,633 centre st,boston,2130.0,629 633 centre st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102970,1601035000.0,FIRST CENTRE STREET,376 centre st,boston,2122.0,376 380 centre st,boston,2122.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102971,1601035000.0,FIRST CENTRE STREET,378 centre st,boston,2122.0,376 380 centre st,boston,2122.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102972,1601035000.0,FIRST CENTRE STREET,380 centre st,boston,2122.0,376 380 centre st,boston,2122.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102973,200441000.0,FIRST CH OF CHARLESTOWN CHURCH,10 green st,boston,2129.0,green st,boston,2129.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102982,2006485000.0,FIRST PARISH WEST ROXBRY,1861 centre st,boston,2132.0,henshaw te,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,A reassessment request of building size has been made with the Boston Assessing Department. BERDO coverage is dependent upon the outcome of this reassessment request. ,not submitted,
102984,502574000.0,FISHER SCHOOL,114-118 beacon st,boston,2116.0,118 beacon st,boston,2116.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102986,2011959000.0,FIVE 140 WASHINGTON ARMS CONDO TR,5140 washington st,boston,2132.0,5140 washington st,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102989,2101294000.0,FIVE 53 CAMBRIDGE ST CONDO,533 cambridge st,boston,2134.0,533 cambridge st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102993,503698000.0,FIVE TWENTY BEACON,520 beacon st,boston,2215.0,520 beacon st,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103001,1902015000.0,FLANAGAN LEO A,461-467 centre st,boston,2130.0,461 467 centre st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103004,1903232000.0,FLORENCE APARTMENTS LP MASS LP,73-79 bradeen st,boston,2131.0,84 166 fawndale rd,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103010,1903232000.0,FLORENCE APARTMENTS LP MASS LP,106a fawndale rd,boston,2131.0,84 166 fawndale rd,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103014,400945000.0,FOLLEN STREET CONDO TR,7 follen st,boston,2116.0,25 7 follen st,boston,2116.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103015,301633000.0,FORECASTER 121 CONDOMINIUM TRUST,121-127 portland st,boston,2114.0,121 127 portland st,boston,2114.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103018,1102926000.0,FOREST HILLS HOUSING INC,177-181 forest hills st,boston,2130.0,177 199 forest hills st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103019,1102926000.0,FOREST HILLS HOUSING INC,183-187 forest hills st,boston,2130.0,177 199 forest hills st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103020,1102926000.0,FOREST HILLS HOUSING INC,189-199 forest hills st,boston,2130.0,177 199 forest hills st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103030,1100587000.0,FORT HILL TERRACE CONDO TR,1 centre street ter,boston,2119.0,1 2 centre street te,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103031,1100587000.0,FORT HILL TERRACE CONDO TR,2 centre street ter,boston,2119.0,1 2 centre street te,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103039,602753010.0,FORT POINT PLACE,21 wormwood st,boston,2210.0,21 wormwood st,boston,2210.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103040,2202408000.0,FORTIUM REALTY LLC,15 leicester st,boston,2135.0,15 leicester st,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103049,304894000.0,FORTY BOYLSTON ST ASSOC LLC MASS LLC,38-42 boylston st,boston,2116.0,38 42 boylston st,boston,2116.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103064,601728000.0,FOUNDRY CONDOMINIUM TRUST,314-330 w second st,boston,2127.0,314 330 w second st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103065,1201480300.0,FOUNTAIN HILL SQ CONDO TRUST,31-45 circuit st,boston,2119.0,2 6 herman st,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103066,1201480300.0,FOUNTAIN HILL SQ CONDO TRUST,2-6 herman st,boston,2119.0,2 6 herman st,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103067,1201480300.0,FOUNTAIN HILL SQ CONDO TRUST,62-70 regent st,boston,2119.0,2 6 herman st,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103070,602842000.0,FOUR 11 D ST ASSOCIATES LLC,405-409a d st,boston,2127.0,405 409 d st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103077,602833000.0,FOUR 37 D STREET CONDOMINIUM TRUST,437-447 d st,boston,2210.0,437 d st,boston,2210.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103085,302960000.0,FOUR HUNDRED ATLANTIC AV LLC,390-400r atlantic ave,boston,2210.0,390 400r atlantic av,boston,2210.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103086,103671000.0,FOUR HUNDRED BORDER ST LP,336 border st,boston,2128.0,334 336 border st,boston,2128.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103087,103676001.0,FOUR HUNDRED BORDER ST LP,400 border st,boston,2128.0,400 border st,boston,2128.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103096,1302103000.0,FOURTEEN PEARL ST LLC A MASS LLC,14 pearl st,boston,2125.0,14 pearl st,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103097,2101818000.0,FOURTEEN-50 COMMONWEALTH LLC A MASS LLC,1450 commonwealth ave,boston,2135.0,1450 commonwealth av,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103098,1500551012.0,FOURTEEN-60 HOUSE LP MASS LP,1460 dorchester av,boston,2122.0,1460 dorchester av,boston,2122.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103099,1000521000.0,FOURTEEN-70 TREMONT ST LLC A MASS LLC,1-3 sewall st,boston,2120.0,1470 tremont st,boston,2120.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103114,1404238100.0,FRANKLIN HILL REVITALIZATION CORPORATION,71-87 shandon rd,boston,2124.0,71 87 shandon rd,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103115,1404238100.0,FRANKLIN HILL REVITALIZATION CORPORATION,81-91 fermoy heights ave,boston,2124.0,71 87 shandon rd,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103116,1404238300.0,FRANKLIN HILL REVITALIZATION CORPORATION,1-5 shandon rd,boston,2124.0,11 91 fermoy heights av,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103117,1404238300.0,FRANKLIN HILL REVITALIZATION CORPORATION,33-49 fermoy heights ave,boston,2124.0,11 91 fermoy heights av,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103118,1404238300.0,FRANKLIN HILL REVITALIZATION CORPORATION,51-69 fermoy heights ave,boston,2124.0,11 91 fermoy heights av,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103119,1404238300.0,FRANKLIN HILL REVITALIZATION CORPORATION,71-77 fermoy heights ave,boston,2124.0,11 91 fermoy heights av,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103120,801385002.0,FRANKLIN PRESERVATION,11 e newton st,boston,2118.0,11 e newton st,boston,2118.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103125,304751000.0,FROG POND REALTY LLC,129 tremont st,boston,2108.0,49 47 winter st,boston,2108.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103128,303478000.0,FULTON COURT CONDOMINIUM TRUST,100 fulton st,boston,2109.0,102 104 fulton st,boston,2109.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103129,603422000.0,G L I OPERATING CO DEL CP,571-573 e first st,boston,2127.0,571 591 e first st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103133,2101707500.0,GAHC3 BRIGHTON MA SNF LLC,170 corey rd,boston,2135.0,170 corey rd,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103134,1400774000.0,GANGEMI FRANK R TS,488 blue hill ave,boston,2121.0,488 blue hill av,boston,2121.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103139,2100576000.0,GARDNER 83 ASSOCIATES LLC,79-83 gardner st,boston,2134.0,83 gardner st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103140,2100637000.0,GARDNER ST REALTY LJS LLC,127-137 brighton ave,boston,2134.0,127 137 brighton av,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103142,2100611000.0,GARLIN LJS LLC MASS LLC,31-35 gardner st,boston,2134.0,31 35 gardner st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103143,2100653000.0,GARLIN LJS LLC MASS LLC,43 linden st,boston,2134.0,43 55 linden st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103147,401011000.0,GARRISON CONDO TR,8-16 garrison st,boston,2116.0,8 16 garrison st,boston,2116.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103155,203570020.0,GATEWAY DEVELOPERS LLC MASS LLC,2 constitution rd,boston,2129.0,100 city sq,boston,2129.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103156,203615010.0,GATEWAY DEVELOPERS LLC MASS LLC,20 city sq,boston,2129.0,20 city sq,boston,2129.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103161,2101986000.0,GAUTHIER ARTHUR TRSTS,41-53 colborne rd,boston,2215.0,41 67 colborne rd,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103165,801027000.0,GBFB REALTY CORPORATION,70 s bay ave,boston,2118.0,70 s bay av,boston,2118.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103174,1704048010.0,GEBSCO GATEWAY LLC,40 river st,boston,2126.0,40 river st,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103306,2100407000.0,GERALD J RLTY CO INC,971-977 commonwealth ave,boston,2215.0,971 977 commonwealth av,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103308,1902878000.0,GERTEL MAURICE TRST,18-22 arboretum rd,boston,2131.0,22 18 arboretum rd,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103309,800748000.0,GH ROXBURY REALTY LLC A MASS LLC,3-7 george st,boston,2119.0,eustis st,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103310,800783000.0,GH ROXBURY REALTY LLC A MASS LLC,64 george st,boston,2119.0,howard st,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103314,1813010000.0,GIOIOSO JOSEPH TS,50 sprague st,boston,2136.0,50 sprague st,boston,2136.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103317,2011354000.0,GLEN GROVE CONDO TR,125 grove st,boston,2132.0,95 99 grove st,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103318,2011354000.0,GLEN GROVE CONDO TR,95-99 grove st,boston,2132.0,95 99 grove st,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103324,2101042000.0,GLENVILLE 78 CONDO TR,78 glenville ave,boston,2134.0,78 glenville av,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103325,2100968000.0,GLENVILLE COURT CONDO TR,43 glenville ave,boston,2134.0,69 quint av,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103328,1804489000.0,GOLDMAN BARRY R TS,4252-4262 washington st,boston,2131.0,4258 4264 washington st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103329,201864000.0,GOLDMAN BARRY TS,7-9 sherman st,boston,2129.0,7 9 sherman st,boston,2129.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103336,401484000.0,GP-HUNTINGTON LIMITED PTNR,261-289 huntington ave,boston,2115.0,263 279 huntington av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103340,2005234000.0,GR-CONWAY COURT LIMITED,3 conway st,boston,2131.0,1 3 conway st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103344,304847010.0,GRANDVIEW CONDOMINIUM TR,165-166 tremont st,boston,2111.0,165 tremont st,boston,2111.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103361,2201303010.0,GREENE ROBERT L TS,240 lincoln st,boston,2134.0,240 lincoln st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103362,2201303010.0,GREENE ROBERT L TS,250 lincoln st,boston,2134.0,240 lincoln st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103364,1704118000.0,GREGORY 1100 DEVELOPMENT LLC MASS LLC,1100 washington st,boston,2124.0,1100 washington st,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103366,101666020.0,GROSSMAN BERNARD D TRSTS,230 william f mcclellan hwy #h,boston,2128.0,240 wm f mcclellan hw,boston,2128.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103367,1400773000.0,GROVE HALL APARTMENTS LLC MASS LLC,490 blue hill ave,boston,2121.0,6 castlegate rd,boston,2121.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103385,1102271000.0,GUTTING KURT W SR TS,180-186 green st,boston,2130.0,180 186 green st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103391,2101914000.0,HAJJAR ANNE T TS,96 washington st,boston,2135.0,96 washington st,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103394,504161000.0,HAMILTON BOYLSTON ST LLC MASS LLC,1085  1087 boylston st,boston,2215.0,1085 1087 boylston st,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103395,2102426000.0,HAMILTON CLEVELAND CI LLC MASS LLC,392-398 chestnut hill ave,boston,2135.0,398 392 chestnut hill av,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103396,2006249000.0,HAMILTON DS LLC MASS LLC,1799 centre st,boston,2132.0,1799 centre st,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103397,2101154000.0,HAMILTON DS LLC MASS LLC,10-20 armington st,boston,2134.0,20 10 armington st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103398,304450050.0,HAMILTON ESSEX 81 APARTMENTS LLC,81 83a essex st,boston,2111.0,81 83a essex st,boston,2111.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103399,2100537000.0,HAMILTON ON GARDNER,90 gardner st,boston,2134.0,90 gardner st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103400,2100539000.0,HAMILTON ON GARDNER,84 gardner st,boston,2134.0,84 gardner st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103401,2100574000.0,HAMILTON ON GARDNER,75 gardner st,boston,2134.0,75 gardner st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103402,2101175000.0,HAMILTON UNION ASSOCIATES,518-524 cambridge st,boston,2134.0,524 518 cambridge st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103403,2101176000.0,HAMILTON UNION ASSOCIATES,5-11 barrows st,boston,2134.0,5 11 barrows st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103404,2101183000.0,HAMILTON UNION ASSOCIATES,6 barrows st,boston,2134.0,6 barrows st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103408,2007173000.0,HANNA JOAN S,530 vfw pkwy,boston,2132.0,530 vfw pw,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103472,701408000.0,HARBORVIEW CONDO TRUST,1306 columbia rd,boston,2127.0,1306 columbia rd,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103475,504140001.0,HARBRO INC,566 commonwealth ave,boston,2215.0,566 574 commonwealth av,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103477,2100873000.0,HARLEN CONDO TR,18-20 glenville ave,boston,2134.0,10 32a glenville av,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103487,303694000.0,HART 28 STATE LLC,28 state st,boston,2109.0,28 state st,boston,2109.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
103492,1405196310.0,HARVARD  COMMONS  LP,369-371 harvard st,boston,2124.0,369 463 harvard st,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
